zipcode,caseid,cutoffym,mean_commute
35179,89804230,201303,28.3585313174946
35179,90140091,201211,28.3585313174946
35179,90225309,201210,28.3585313174946
35179,90336988,201208,28.3585313174946
35179,90561669,201204,28.3585313174946
35179,90627257,201210,28.3585313174946
35179,91125161,201206,28.3585313174946
35179,91310060,201208,28.3585313174946
35179,91371678,201206,28.3585313174946
35179,91434416,201205,28.3585313174946
35179,91665331,201204,28.3585313174946
35179,92035098,201204,28.3585313174946
35179,93248514,201209,28.3585313174946
35179,93333924,201207,28.3585313174946
35179,93687579,201205,28.3585313174946
35179,94161713,201206,28.3585313174946
35179,94277641,201205,28.3585313174946
35179,94354878,201209,28.3585313174946
35180,88197113,201301,36.2325096009351
35180,88618841,201212,36.2325096009351
35180,89803288,201301,36.2325096009351
35180,90614323,201207,36.2325096009351
35180,90901434,201206,36.2325096009351
35180,91347132,201210,36.2325096009351
35180,91813785,201209,36.2325096009351
35180,93161891,201209,36.2325096009351
35180,93875107,201208,36.2325096009351
35180,93972341,201205,36.2325096009351
35180,94642221,201211,36.2325096009351
35183,82529093,201302,35.4636363636364
35183,84906308,201301,35.4636363636364
35183,89442098,201212,35.4636363636364
35183,92308402,201204,35.4636363636364
35184,84106304,201303,33.6757005052825
35184,84696636,201211,33.6757005052825
35184,85095777,201303,33.6757005052825
35184,86822783,201211,33.6757005052825
35184,87302246,201301,33.6757005052825
35184,90519503,201207,33.6757005052825
35184,91882008,201206,33.6757005052825
35184,92227718,201207,33.6757005052825
35184,94343984,201204,33.6757005052825
35184,94906923,201211,33.6757005052825
35186,81126084,201212,38.3836405529954
35186,83421130,201212,38.3836405529954
35186,90809839,201209,38.3836405529954
35186,91958499,201208,38.3836405529954
35186,92560750,201209,38.3836405529954
35186,93042208,201210,38.3836405529954
35186,94530038,201209,38.3836405529954
35188,84282404,201212,34.3222100656455
35188,88713522,201301,34.3222100656455
35188,90799668,201205,34.3222100656455
35188,91719298,201205,34.3222100656455
35188,91793207,201210,34.3222100656455
35188,92182602,201206,34.3222100656455
35188,92706651,201207,34.3222100656455
35188,92853313,201211,34.3222100656455
35188,94324433,201205,34.3222100656455
35203,90072389,201209,16.4301825993555
35204,83749375,201212,23.3866645649433
35204,84377757,201301,23.3866645649433
35204,92267200,201209,23.3866645649433
35204,93292795,201206,23.3866645649433
35204,93767622,201208,23.3866645649433
35205,82853369,201211,18.1239472349061
35205,83635209,201301,18.1239472349061
35205,83922507,201301,18.1239472349061
35205,87294949,201302,18.1239472349061
35205,90296783,201206,18.1239472349061
35205,90616336,201206,18.1239472349061
35205,91976158,201207,18.1239472349061
35205,94293922,201206,18.1239472349061
35205,94393037,201209,18.1239472349061
35206,88599276,201302,27.3491680920541
35206,92765658,201209,27.3491680920541
35206,94850491,201209,27.3491680920541
35207,88336873,201301,24.4861991794107
35207,90794823,201208,24.4861991794107
35207,94248276,201210,24.4861991794107
35208,91965152,201207,24.2015040493637
35208,93334378,201210,24.2015040493637
35208,93781806,201206,24.2015040493637
35208,94368754,201205,24.2015040493637
35209,87874202,201303,19.7895458497759
35209,88900649,201302,19.7895458497759
35209,90024490,201205,19.7895458497759
35209,90171974,201210,19.7895458497759
35209,90943564,201206,19.7895458497759
35209,91193405,201204,19.7895458497759
35209,93697457,201207,19.7895458497759
35209,93781655,201208,19.7895458497759
35209,93821506,201208,19.7895458497759
35209,94728170,201208,19.7895458497759
35209,94757367,201207,19.7895458497759
35210,89857478,201301,24.4936690438073
35210,90546282,201206,24.4936690438073
35210,90556197,201207,24.4936690438073
35210,90596867,201206,24.4936690438073
35210,93157540,201209,24.4936690438073
35211,90370115,201208,23.8085057471264
35211,91742184,201206,23.8085057471264
35211,92119541,201206,23.8085057471264
35211,93212878,201206,23.8085057471264
35212,89038811,201303,22.5813811366877
35212,90052916,201209,22.5813811366877
35212,90475663,201207,22.5813811366877
35212,90778494,201207,22.5813811366877
35213,83885657,201212,18.9809148010952
35213,89630046,201301,18.9809148010952
35213,90184134,201205,18.9809148010952
35213,90326680,201210,18.9809148010952
35213,91347271,201210,18.9809148010952
35213,92027253,201209,18.9809148010952
35213,92377613,201210,18.9809148010952
35213,93584043,201207,18.9809148010952
35213,93655251,201207,18.9809148010952
35214,80171751,201301,27.4465597862391
35214,90574249,201207,27.4465597862391
35214,91553465,201206,27.4465597862391
35214,91890133,201208,27.4465597862391
35214,93848213,201207,27.4465597862391
35214,94410877,201209,27.4465597862391
35214,94935549,201207,27.4465597862391
35214,94985003,201209,27.4465597862391
35215,87865433,201301,28.1489450646732
35215,90053007,201206,28.1489450646732
35215,90253423,201206,28.1489450646732
35215,90338030,201210,28.1489450646732
35215,90343847,201209,28.1489450646732
35215,91594262,201204,28.1489450646732
35215,91791418,201204,28.1489450646732
35215,92446386,201209,28.1489450646732
35215,93285395,201205,28.1489450646732
35215,93704494,201206,28.1489450646732
35215,94123579,201210,28.1489450646732
35215,94993893,201206,28.1489450646732
35216,81336315,201212,22.1504199328108
35216,81846104,201211,22.1504199328108
35216,82473374,201301,22.1504199328108
35216,85677089,201303,22.1504199328108
35216,88435329,201301,22.1504199328108
35216,88829647,201302,22.1504199328108
35216,90185449,201210,22.1504199328108
35216,90466830,201206,22.1504199328108
35216,90902002,201208,22.1504199328108
35216,91048000,201208,22.1504199328108
35216,91098779,201208,22.1504199328108
35216,91122012,201204,22.1504199328108
35216,91586098,201211,22.1504199328108
35216,91655154,201204,22.1504199328108
35216,91913340,201211,22.1504199328108
35216,92406700,201204,22.1504199328108
35216,93037295,201204,22.1504199328108
35216,93420981,201208,22.1504199328108
35216,93521057,201206,22.1504199328108
35216,93549408,201205,22.1504199328108
35216,93959360,201211,22.1504199328108
35216,94182099,201206,22.1504199328108
35216,94338757,201211,22.1504199328108
35216,94465381,201206,22.1504199328108
35217,86578923,201301,25.9313199105145
35217,90122293,201211,25.9313199105145
35217,90882195,201208,25.9313199105145
35217,92594072,201207,25.9313199105145
35217,94438161,201204,25.9313199105145
35217,94568086,201206,25.9313199105145
35217,94808335,201204,25.9313199105145
35221,83135932,201211,26.8636946760744
35221,85950849,201302,26.8636946760744
35221,86545448,201302,26.8636946760744
35221,89866911,201212,26.8636946760744
35221,92271289,201208,26.8636946760744
35222,80388625,201212,21.8671782762692
35222,90199978,201207,21.8671782762692
35222,90469112,201209,21.8671782762692
35222,91714314,201208,21.8671782762692
35222,92860973,201205,21.8671782762692
35222,93318471,201207,21.8671782762692
35223,80853338,201211,19.5078380143697
35223,87448809,201212,19.5078380143697
35223,91564171,201210,19.5078380143697
35223,92309931,201208,19.5078380143697
35223,92384385,201207,19.5078380143697
35223,92441886,201204,19.5078380143697
35223,94851797,201208,19.5078380143697
35224,90737512,201207,28.4484906564447
35224,91721198,201208,28.4484906564447
35226,82166591,201303,23.8562491725142
35226,83233388,201303,23.8562491725142
35226,88142878,201211,23.8562491725142
35226,88194532,201303,23.8562491725142
35226,88357083,201301,23.8562491725142
35226,89633270,201302,23.8562491725142
35226,90062232,201207,23.8562491725142
35226,90162413,201208,23.8562491725142
35226,91356741,201204,23.8562491725142
35226,91373104,201204,23.8562491725142
35226,91560922,201207,23.8562491725142
35226,91658717,201205,23.8562491725142
35226,91719104,201207,23.8562491725142
35226,91995065,201205,23.8562491725142
35226,92805303,201206,23.8562491725142
35226,93161293,201205,23.8562491725142
35226,93178200,201208,23.8562491725142
35226,93593214,201205,23.8562491725142
35226,94184365,201207,23.8562491725142
35228,80514312,201212,24.750350042005
35228,91201869,201209,24.750350042005
35234,91794352,201207,22.1375150784077
35234,93380245,201207,22.1375150784077
35235,81748712,201211,28.2716278602971
35235,86686350,201303,28.2716278602971
35235,90055216,201210,28.2716278602971
35235,90719013,201206,28.2716278602971
35235,91115966,201204,28.2716278602971
35235,91166427,201205,28.2716278602971
35235,92456910,201207,28.2716278602971
35235,94030583,201208,28.2716278602971
35235,94602850,201207,28.2716278602971
35242,80034575,201302,27.7439577362365
35242,81030190,201303,27.7439577362365
35242,81287444,201303,27.7439577362365
35242,81431416,201212,27.7439577362365
35242,81447172,201212,27.7439577362365
35242,81482070,201212,27.7439577362365
35242,81684409,201302,27.7439577362365
35242,81814998,201212,27.7439577362365
35242,81945986,201211,27.7439577362365
35242,83284559,201212,27.7439577362365
35242,84363086,201212,27.7439577362365
35242,85107214,201212,27.7439577362365
35242,85463264,201303,27.7439577362365
35242,85657586,201301,27.7439577362365
35242,86192084,201302,27.7439577362365
35242,86490799,201303,27.7439577362365
35242,87399107,201303,27.7439577362365
35242,87746792,201301,27.7439577362365
35242,90030718,201206,27.7439577362365
35242,90088791,201211,27.7439577362365
35242,90108596,201206,27.7439577362365
35242,90192335,201205,27.7439577362365
35242,90283363,201205,27.7439577362365
35242,90352045,201205,27.7439577362365
35242,90474899,201208,27.7439577362365
35242,90492688,201205,27.7439577362365
35242,90506839,201206,27.7439577362365
35242,90516566,201211,27.7439577362365
35242,90531194,201211,27.7439577362365
35242,90752252,201209,27.7439577362365
35242,90866122,201205,27.7439577362365
35242,90916018,201208,27.7439577362365
35242,90924358,201205,27.7439577362365
35242,91090474,201208,27.7439577362365
35242,91448280,201206,27.7439577362365
35242,91836092,201208,27.7439577362365
35242,91976587,201209,27.7439577362365
35242,92184213,201208,27.7439577362365
35242,92184419,201205,27.7439577362365
35242,92215078,201206,27.7439577362365
35242,92309230,201208,27.7439577362365
35242,92734627,201206,27.7439577362365
35242,92948125,201209,27.7439577362365
35242,93022826,201208,27.7439577362365
35242,93042048,201206,27.7439577362365
35242,93334743,201209,27.7439577362365
35242,93346250,201205,27.7439577362365
35242,93661579,201207,27.7439577362365
35242,93743194,201209,27.7439577362365
35242,94118632,201206,27.7439577362365
35242,94322028,201205,27.7439577362365
35242,94368398,201209,27.7439577362365
35242,94710719,201207,27.7439577362365
35242,94781700,201211,27.7439577362365
35242,94899883,201206,27.7439577362365
35242,94965742,201212,27.7439577362365
35243,84322887,201301,22.3477198697068
35243,85122431,201301,22.3477198697068
35243,89313198,201211,22.3477198697068
35243,90405914,201204,22.3477198697068
35243,92068872,201204,22.3477198697068
35243,92204102,201205,22.3477198697068
35243,92890037,201204,22.3477198697068
35243,94343902,201208,22.3477198697068
35244,83002977,201303,25.7663824914111
35244,83694868,201212,25.7663824914111
35244,84800581,201301,25.7663824914111
35244,85689475,201301,25.7663824914111
35244,86176570,201303,25.7663824914111
35244,86835439,201301,25.7663824914111
35244,86962223,201212,25.7663824914111
35244,88295372,201212,25.7663824914111
35244,90251607,201208,25.7663824914111
35244,90540927,201209,25.7663824914111
35244,90576980,201205,25.7663824914111
35244,90736869,201211,25.7663824914111
35244,91230168,201210,25.7663824914111
35244,91318963,201207,25.7663824914111
35244,91393737,201209,25.7663824914111
35244,91649395,201209,25.7663824914111
35244,92101603,201211,25.7663824914111
35244,92236925,201204,25.7663824914111
35244,92677096,201204,25.7663824914111
35244,93113322,201211,25.7663824914111
35244,93611088,201208,25.7663824914111
35244,93835576,201209,25.7663824914111
35244,93920566,201205,25.7663824914111
35244,94011957,201210,25.7663824914111
35244,94254482,201210,25.7663824914111
35244,94345371,201210,25.7663824914111
35244,94961342,201207,25.7663824914111
35401,80236454,201302,19.029785029785
35401,80503110,201301,19.029785029785
35401,80503307,201212,19.029785029785
35401,80664945,201303,19.029785029785
35401,81158151,201211,19.029785029785
35401,83217463,201303,19.029785029785
35401,83889806,201301,19.029785029785
35401,84380887,201303,19.029785029785
35401,84415949,201301,19.029785029785
35401,84617547,201212,19.029785029785
35401,84925532,201301,19.029785029785
35401,85965665,201303,19.029785029785
35401,86214481,201302,19.029785029785
35401,87334144,201302,19.029785029785
35401,88137089,201301,19.029785029785
35401,90727465,201209,19.029785029785
35401,90854950,201205,19.029785029785
35401,91200899,201204,19.029785029785
35401,91505549,201208,19.029785029785
35401,92253203,201209,19.029785029785
35401,92866948,201208,19.029785029785
35401,92988532,201209,19.029785029785
35401,93922971,201206,19.029785029785
35401,94030118,201206,19.029785029785
35401,94239117,201207,19.029785029785
35401,94463798,201208,19.029785029785
35404,80121318,201303,22.1506434116771
35404,81339192,201301,22.1506434116771
35404,81683167,201212,22.1506434116771
35404,81918757,201301,22.1506434116771
35404,82219107,201303,22.1506434116771
35404,83534508,201302,22.1506434116771
35404,84936109,201211,22.1506434116771
35404,86907073,201302,22.1506434116771
35404,87189504,201302,22.1506434116771
35404,89182385,201212,22.1506434116771
35404,91080297,201210,22.1506434116771
35404,91184300,201206,22.1506434116771
35404,91837240,201204,22.1506434116771
35404,92046197,201209,22.1506434116771
35404,94202371,201206,22.1506434116771
35404,94458767,201210,22.1506434116771
35404,94952845,201209,22.1506434116771
35404,94986466,201205,22.1506434116771
35405,80093572,201303,23.744535798182
35405,83089772,201212,23.744535798182
35405,83191675,201212,23.744535798182
35405,83950386,201303,23.744535798182
35405,83995855,201302,23.744535798182
35405,84420206,201301,23.744535798182
35405,86739201,201302,23.744535798182
35405,87744789,201211,23.744535798182
35405,88060749,201212,23.744535798182
35405,89111835,201301,23.744535798182
35405,89445464,201301,23.744535798182
35405,90221020,201209,23.744535798182
35405,90656592,201209,23.744535798182
35405,90729281,201207,23.744535798182
35405,91074054,201205,23.744535798182
35405,91340384,201207,23.744535798182
35405,91671417,201209,23.744535798182
35405,91993922,201207,23.744535798182
35405,92096491,201205,23.744535798182
35405,92547966,201205,23.744535798182
35405,92807231,201208,23.744535798182
35405,92939114,201209,23.744535798182
35405,93061281,201210,23.744535798182
35405,93176158,201206,23.744535798182
35405,93197292,201207,23.744535798182
35405,93202918,201210,23.744535798182
35405,94638644,201206,23.744535798182
35405,94753293,201207,23.744535798182
35405,94910612,201205,23.744535798182
35405,94912719,201205,23.744535798182
35405,94972496,201204,23.744535798182
35406,83223101,201301,19.6832293166907
35406,84534064,201211,19.6832293166907
35406,86404460,201302,19.6832293166907
35406,86852717,201212,19.6832293166907
35406,89029846,201302,19.6832293166907
35406,90100303,201204,19.6832293166907
35406,90326813,201210,19.6832293166907
35406,90897621,201205,19.6832293166907
35406,90928486,201206,19.6832293166907
35406,91091583,201207,19.6832293166907
35406,91095817,201208,19.6832293166907
35406,91779461,201205,19.6832293166907
35406,94453119,201206,19.6832293166907
35406,94715273,201206,19.6832293166907
35441,82152099,201301,37.3148734177215
35442,84861591,201211,28.2809948032665
35442,85922903,201212,28.2809948032665
35442,86063036,201211,28.2809948032665
35442,86350101,201302,28.2809948032665
35442,86828879,201303,28.2809948032665
35442,87471919,201301,28.2809948032665
35442,87918021,201303,28.2809948032665
35442,88352341,201212,28.2809948032665
35442,89294596,201302,28.2809948032665
35442,92612266,201207,28.2809948032665
35442,93021052,201205,28.2809948032665
35442,93135548,201205,28.2809948032665
35442,93807836,201210,28.2809948032665
35443,86783884,201303,32.4393162393162
35443,90271212,201206,32.4393162393162
35443,92230138,201209,32.4393162393162
35443,92601345,201211,32.4393162393162
35443,92951086,201208,32.4393162393162
35443,93006666,201206,32.4393162393162
35443,93596998,201209,32.4393162393162
35444,90951073,201208,28.4695048309179
35444,91166454,201208,28.4695048309179
35444,92171709,201204,28.4695048309179
35444,94840335,201207,28.4695048309179
35446,80304821,201211,30.9145885286783
35446,91157948,201206,30.9145885286783
35446,93278959,201210,30.9145885286783
35447,88946599,201303,33.9584426946632
35447,91793869,201210,33.9584426946632
35447,91800075,201211,33.9584426946632
35447,91850726,201204,33.9584426946632
35447,92537891,201206,33.9584426946632
35447,92936720,201209,33.9584426946632
35447,93092744,201204,33.9584426946632
35447,94232444,201208,33.9584426946632
35447,94734836,201206,33.9584426946632
35452,90617249,201207,26.8822328114364
35453,85662302,201302,24.4828525317733
35453,89328763,201301,24.4828525317733
35453,90490590,201206,24.4828525317733
35453,90585115,201207,24.4828525317733
35453,92311082,201205,24.4828525317733
35453,92543744,201209,24.4828525317733
35453,92719428,201207,24.4828525317733
35453,92808126,201210,24.4828525317733
35453,94003158,201209,24.4828525317733
35453,94154126,201211,24.4828525317733
35453,94518054,201207,24.4828525317733
35453,94551556,201209,24.4828525317733
35456,83283356,201303,25.2735
35456,90496912,201208,25.2735
35456,92225826,201208,25.2735
35459,90777246,201207,28.7241992882562
35459,90957150,201211,28.7241992882562
35461,80625236,201212,26.0451339915374
35461,90782307,201208,26.0451339915374
35461,92438840,201207,26.0451339915374
35461,92892611,201209,26.0451339915374
35461,94614116,201209,26.0451339915374
35462,81645567,201212,29.683203125
35462,90462476,201207,29.683203125
35462,90932858,201205,29.683203125
35462,91657998,201204,29.683203125
35462,91877497,201206,29.683203125
35462,92058118,201209,29.683203125
35462,92441662,201204,29.683203125
35462,92806627,201205,29.683203125
35462,93088952,201208,29.683203125
35462,93152956,201207,29.683203125
35462,93550619,201208,29.683203125
35462,93812700,201211,29.683203125
35462,93970860,201206,29.683203125
35462,94165663,201208,29.683203125
35462,94362444,201205,29.683203125
35464,90333905,201209,35.4755434782609
35466,81076675,201302,33.2623529411765
35466,81818978,201212,33.2623529411765
35466,81883707,201301,33.2623529411765
35466,83129753,201301,33.2623529411765
35466,88553979,201302,33.2623529411765
35466,89575389,201212,33.2623529411765
35466,90071177,201211,33.2623529411765
35466,90193109,201205,33.2623529411765
35466,92342901,201210,33.2623529411765
35466,92375963,201207,33.2623529411765
35466,92591110,201207,33.2623529411765
35466,92661929,201206,33.2623529411765
35466,93102997,201207,33.2623529411765
35466,93389136,201209,33.2623529411765
35466,93587231,201207,33.2623529411765
35466,93801142,201210,33.2623529411765
35466,94865365,201207,33.2623529411765
35470,81361166,201212,26.1730864197531
35470,90797851,201210,26.1730864197531
35470,90799800,201208,26.1730864197531
35470,93629739,201211,26.1730864197531
35473,81275768,201303,19.9898156503803
35473,83060052,201302,19.9898156503803
35473,84218391,201212,19.9898156503803
35473,85055098,201211,19.9898156503803
35473,85739802,201212,19.9898156503803
35473,87646865,201303,19.9898156503803
35473,90701232,201209,19.9898156503803
35473,90742637,201205,19.9898156503803
35473,91138769,201207,19.9898156503803
35473,91153632,201211,19.9898156503803
35473,91175492,201207,19.9898156503803
35473,92987889,201209,19.9898156503803
35473,93774947,201204,19.9898156503803
35473,94184235,201209,19.9898156503803
35473,94379901,201204,19.9898156503803
35473,94538539,201209,19.9898156503803
35474,80650313,201303,31.4810521622827
35474,84711548,201303,31.4810521622827
35474,85985177,201303,31.4810521622827
35474,87473276,201212,31.4810521622827
35474,87944954,201211,31.4810521622827
35474,89792355,201212,31.4810521622827
35474,90227291,201210,31.4810521622827
35474,92085075,201207,31.4810521622827
35474,92091094,201210,31.4810521622827
35474,92162912,201207,31.4810521622827
35474,93059448,201207,31.4810521622827
35474,93715212,201204,31.4810521622827
35475,87711213,201212,28.8359539519865
35475,88387736,201212,28.8359539519865
35475,89691038,201302,28.8359539519865
35475,90255490,201209,28.8359539519865
35475,90923267,201209,28.8359539519865
35475,91026110,201207,28.8359539519865
35475,91134172,201206,28.8359539519865
35475,91297862,201210,28.8359539519865
35475,91390446,201207,28.8359539519865
35475,91499992,201209,28.8359539519865
35475,91837213,201210,28.8359539519865
35475,92384817,201204,28.8359539519865
35475,92595163,201205,28.8359539519865
35475,92643635,201209,28.8359539519865
35475,92765292,201210,28.8359539519865
35475,92824667,201206,28.8359539519865
35475,93084235,201206,28.8359539519865
35475,93961813,201204,28.8359539519865
35475,94403637,201210,28.8359539519865
35475,94407859,201212,28.8359539519865
35475,94834361,201206,28.8359539519865
35476,88189510,201212,19.8361522198732
35476,88914132,201303,19.8361522198732
35476,90395707,201205,19.8361522198732
35476,90624706,201207,19.8361522198732
35476,93958868,201205,19.8361522198732
35477,94780981,201204,31.241935483871
35481,82545431,201212,33.7430830039526
35481,90996832,201205,33.7430830039526
35481,91138189,201207,33.7430830039526
35481,91434694,201207,33.7430830039526
35481,92150740,201209,33.7430830039526
35481,92185751,201207,33.7430830039526
35481,92644771,201207,33.7430830039526
35481,92701423,201209,33.7430830039526
35481,92970939,201207,33.7430830039526
35481,93187350,201207,33.7430830039526
35481,93207016,201208,33.7430830039526
35481,93319526,201212,33.7430830039526
35481,93746609,201210,33.7430830039526
35481,94781250,201211,33.7430830039526
35490,87311592,201212,33.3468826405868
35501,80198897,201211,24.094561489466
35501,87922756,201301,24.094561489466
35501,87933127,201301,24.094561489466
35501,88388470,201301,24.094561489466
35501,90138829,201204,24.094561489466
35501,90747959,201209,24.094561489466
35501,91083962,201207,24.094561489466
35501,91162616,201210,24.094561489466
35501,91411202,201207,24.094561489466
35501,92167944,201205,24.094561489466
35501,92448803,201207,24.094561489466
35501,93661252,201205,24.094561489466
35501,93911434,201208,24.094561489466
35501,94585917,201204,24.094561489466
35503,81084223,201302,29.4408928571429
35503,85652648,201212,29.4408928571429
35503,88016063,201211,29.4408928571429
35503,91222770,201208,29.4408928571429
35503,91241061,201210,29.4408928571429
35503,91336426,201210,29.4408928571429
35503,92228023,201208,29.4408928571429
35503,92569865,201204,29.4408928571429
35503,93064451,201207,29.4408928571429
35503,93201621,201210,29.4408928571429
35503,93447184,201208,29.4408928571429
35503,93474395,201209,29.4408928571429
35503,93867803,201209,29.4408928571429
35503,94726037,201207,29.4408928571429
35504,80451547,201302,32.9281268235752
35504,81607248,201212,32.9281268235752
35504,82427229,201212,32.9281268235752
35504,82484183,201301,32.9281268235752
35504,82555597,201211,32.9281268235752
35504,83109045,201303,32.9281268235752
35504,83439331,201302,32.9281268235752
35504,84276355,201211,32.9281268235752
35504,84455936,201302,32.9281268235752
35504,84524467,201212,32.9281268235752
35504,87187461,201302,32.9281268235752
35504,88057392,201211,32.9281268235752
35504,88249777,201302,32.9281268235752
35504,90096545,201209,32.9281268235752
35504,90520255,201205,32.9281268235752
35504,90580969,201204,32.9281268235752
35504,90771486,201205,32.9281268235752
35504,90868555,201210,32.9281268235752
35504,90905973,201206,32.9281268235752
35504,92230286,201210,32.9281268235752
35504,92518797,201209,32.9281268235752
35504,92970537,201208,32.9281268235752
35504,93015006,201211,32.9281268235752
35504,93304081,201206,32.9281268235752
35504,93357256,201208,32.9281268235752
35504,93405120,201207,32.9281268235752
35504,93833321,201210,32.9281268235752
35504,94312467,201208,32.9281268235752
35504,94767571,201204,32.9281268235752
35540,84197263,201211,29.8943584070797
35540,89275090,201211,29.8943584070797
35540,93431521,201207,29.8943584070797
35541,81481505,201212,37.8299648506151
35541,81665172,201211,37.8299648506151
35541,82769899,201212,37.8299648506151
35541,88181662,201211,37.8299648506151
35541,90728118,201206,37.8299648506151
35541,90905058,201210,37.8299648506151
35541,91057468,201205,37.8299648506151
35541,91167648,201208,37.8299648506151
35541,91746089,201204,37.8299648506151
35541,92254291,201205,37.8299648506151
35541,92510997,201204,37.8299648506151
35541,92857704,201208,37.8299648506151
35541,93897686,201206,37.8299648506151
35542,85243608,201301,38.2542918454936
35542,90284007,201205,38.2542918454936
35542,93702829,201208,38.2542918454936
35542,94054169,201211,38.2542918454936
35542,94061000,201206,38.2542918454936
35544,92511471,201206,25.5012919896641
35546,87022227,201301,39.9087643678161
35546,88658641,201212,39.9087643678161
35546,89439379,201211,39.9087643678161
35546,91063861,201205,39.9087643678161
35546,92549894,201207,39.9087643678161
35546,93168498,201208,39.9087643678161
35546,94014547,201208,39.9087643678161
35548,89986930,201211,34.8998302207131
35548,92280405,201205,34.8998302207131
35548,93538783,201205,34.8998302207131
35549,90118885,201209,32.9532293986637
35549,91231400,201204,32.9532293986637
35549,91278704,201204,32.9532293986637
35550,82378433,201301,31.9603848330504
35550,87482700,201301,31.9603848330504
35550,89269174,201212,31.9603848330504
35550,90692488,201205,31.9603848330504
35550,90811207,201204,31.9603848330504
35550,91571553,201210,31.9603848330504
35550,91792796,201206,31.9603848330504
35550,92595891,201209,31.9603848330504
35550,92772236,201209,31.9603848330504
35550,93974363,201207,31.9603848330504
35552,80945916,201302,32.1345514950166
35553,85165139,201212,25.6063630692452
35553,86407135,201302,25.6063630692452
35553,86972352,201211,25.6063630692452
35553,88145187,201302,25.6063630692452
35553,91251789,201206,25.6063630692452
35553,91979298,201205,25.6063630692452
35553,92144226,201206,25.6063630692452
35553,92589760,201207,25.6063630692452
35553,92927410,201207,25.6063630692452
35553,94259656,201207,25.6063630692452
35553,94801390,201207,25.6063630692452
35554,90788792,201206,35.0020366598778
35554,92076242,201208,35.0020366598778
35554,92539804,201206,35.0020366598778
35555,80216876,201212,25.5014334862385
35555,80496267,201212,25.5014334862385
35555,80838755,201302,25.5014334862385
35555,81913976,201211,25.5014334862385
35555,82731494,201301,25.5014334862385
35555,84529305,201302,25.5014334862385
35555,84763088,201302,25.5014334862385
35555,86895657,201303,25.5014334862385
35555,87000001,201212,25.5014334862385
35555,87373198,201303,25.5014334862385
35555,88102827,201302,25.5014334862385
35555,88927459,201212,25.5014334862385
35555,91215530,201205,25.5014334862385
35555,91291927,201210,25.5014334862385
35555,91499899,201210,25.5014334862385
35555,91664240,201204,25.5014334862385
35555,91832076,201210,25.5014334862385
35555,91855776,201210,25.5014334862385
35555,91924065,201206,25.5014334862385
35555,91970277,201209,25.5014334862385
35555,92096110,201207,25.5014334862385
35555,92155549,201209,25.5014334862385
35555,92188752,201209,25.5014334862385
35555,92660566,201205,25.5014334862385
35555,92939879,201207,25.5014334862385
35555,93390543,201208,25.5014334862385
35555,94106433,201208,25.5014334862385
35555,94261239,201209,25.5014334862385
35555,94484289,201207,25.5014334862385
35555,94752634,201211,25.5014334862385
35555,94861200,201207,25.5014334862385
35555,94910256,201205,25.5014334862385
35559,93844390,201207,22.5
35563,81715684,201301,19.3251728110599
35563,90122444,201206,19.3251728110599
35563,91018375,201208,19.3251728110599
35563,91174561,201205,19.3251728110599
35563,94990203,201207,19.3251728110599
35564,91202222,201206,27.5324519230769
35564,92577020,201206,27.5324519230769
35565,80690999,201212,25.682163406214
35565,80883625,201301,25.682163406214
35565,81078624,201301,25.682163406214
35565,81096495,201302,25.682163406214
35565,81785306,201211,25.682163406214
35565,82958732,201301,25.682163406214
35565,83570391,201212,25.682163406214
35565,84220040,201211,25.682163406214
35565,84755579,201212,25.682163406214
35565,85109553,201302,25.682163406214
35565,86568782,201302,25.682163406214
35565,87374784,201211,25.682163406214
35565,88717342,201212,25.682163406214
35565,89528095,201211,25.682163406214
35565,90441958,201210,25.682163406214
35565,90544493,201206,25.682163406214
35565,90605312,201204,25.682163406214
35565,90714670,201211,25.682163406214
35565,90779277,201207,25.682163406214
35565,91021227,201207,25.682163406214
35565,91672058,201208,25.682163406214
35565,91781053,201205,25.682163406214
35565,92070772,201205,25.682163406214
35565,92206713,201210,25.682163406214
35565,92230192,201206,25.682163406214
35565,92436930,201206,25.682163406214
35565,93506867,201207,25.682163406214
35565,93516914,201204,25.682163406214
35565,94501065,201209,25.682163406214
35570,81753789,201211,25.7473684210526
35570,82355265,201211,25.7473684210526
35570,82485788,201302,25.7473684210526
35570,83261037,201303,25.7473684210526
35570,83727748,201212,25.7473684210526
35570,83824656,201211,25.7473684210526
35570,83981634,201212,25.7473684210526
35570,86121721,201303,25.7473684210526
35570,87397578,201302,25.7473684210526
35570,90600287,201205,25.7473684210526
35570,91563008,201204,25.7473684210526
35570,92492440,201204,25.7473684210526
35570,92567656,201207,25.7473684210526
35570,92607039,201207,25.7473684210526
35570,93981080,201211,25.7473684210526
35570,94265796,201205,25.7473684210526
35570,94602766,201207,25.7473684210526
35571,84764311,201212,33.1184210526316
35571,93498047,201211,33.1184210526316
35571,94384008,201206,33.1184210526316
35572,90324211,201208,28.1853813559322
35572,93917922,201205,28.1853813559322
35574,88083319,201212,36.0945595854922
35574,91659518,201204,36.0945595854922
35574,94245882,201209,36.0945595854922
35574,94334469,201209,36.0945595854922
35574,94581731,201207,36.0945595854922
35575,85898736,201301,33.5928899082569
35575,92394496,201206,33.5928899082569
35576,90194638,201211,30.2864271457086
35576,90258932,201207,30.2864271457086
