caseid,wgt,month,year,trips_single,trips_md,des_name,des_direction,des_address,des_primary_city,des_secondary_city,des_state,des_county,des_zipcode,site_id_agg,lat_lon_des,lat_lon_des_agg,days,es_origin,es_origin_zip,es_origin_city,es_origin_state,md_days_rec,travel_others,travel_others_num
80399751,3557.8548,12,2012,3.8828261,0,"","","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",,0,"-1","-1","-1",,,
80399751,3557.8548,12,2012,.38828261,0,"COCOA  INLET","","","COCOA","","FL","","",73,"28.3516N,80.7261W","28.3175N,80.6100W",,0,"-1","-1","-1",,,
80399751,7010.5152,1,2013,1,0,"HAULOVER CANAL","","","TITUSVILLE","","FL","","",73,"28.7329N,80.7569W","28.3175N,80.6100W",1,0,"-1","-1","-1",-1,2,2
80399751,7010.5152,1,2013,.21135727,0,"COCOA  INLET","","","COCOA","","FL","","",73,"28.3516N,80.7261W","28.3175N,80.6100W",,0,"-1","-1","-1",,,
80399751,3557.8548,12,2012,3.1062609,0,"HAULOVER CANAL","","","TITUSVILLE","","FL","","",73,"28.7329N,80.7569W","28.3175N,80.6100W",,0,"-1","-1","-1",,,
80399751,7010.5152,1,2013,1.6908582,0,"HAULOVER CANAL","","","TITUSVILLE","","FL","","",73,"28.7329N,80.7569W","28.3175N,80.6100W",,0,"-1","-1","-1",,,
80399948,2247.8291,12,2012,2,0,"BONITA BEACH","","26781 HICKORY BLVD","BONITA SPRINGS","","FL","LEE","34134",58,"26.3474N,81.8530W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
80399948,2247.8291,12,2012,1,0,"VANDERBILT BEACH","","","","","FL","","",58,"26.2543N,81.8238W","26.2543N,81.8238W",1,0,"-1","-1","-1",-1,2,3
80399948,2247.8291,12,2012,2,0,"VANDERBILT BEACH","","","","","FL","","",58,"26.2543N,81.8238W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
80399948,1692.5723,1,2013,1,0,"BONITA BEACH","","26781 HICKORY BLVD","BONITA SPRINGS","","FL","LEE","34134",58,"26.3474N,81.8530W","26.2543N,81.8238W",1,0,"-1","-1","-1",-1,2,1
80402286,1069.6829,4,2013,0,1,"","","","SANIBEL ISLAND","","FL","","",57,"26.4490N,82.0220W","26.4486N,81.9427W",3,0,"-1","-1","-1",1,2,1
80406622,1887.6398,1,2013,.68356314,0,"NAPLES BEACH","","","","","FL","","",59,"26.1304N,81.8062W","26.1390N,81.7957W",,0,"-1","-1","-1",,,
80406622,1887.6398,1,2013,1,0,"VANDERBILT BEACH","","","","","FL","","",58,"26.2543N,81.8238W","26.2543N,81.8238W",1,0,"-1","-1","-1",-1,1,-1
80406622,2161.9551,11,2012,.66829858,0,"NAPLES BEACH","","","","","FL","","",59,"26.1304N,81.8062W","26.1390N,81.7957W",,0,"-1","-1","-1",,,
80406622,1995.5927,12,2012,.32406914,0,"","","","FORT MYERS BEACH","","FL","","",57,"26.4486N,81.9427W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
80406622,1887.6398,1,2013,.34178157,0,"","","","FORT MYERS BEACH","","FL","","",57,"26.4486N,81.9427W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
80406622,1995.5927,12,2012,2.268484,0,"VANDERBILT BEACH","","","","","FL","","",58,"26.2543N,81.8238W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
80406622,1887.6398,1,2013,1,0,"VANDERBILT BEACH","","","","","FL","","",58,"26.2543N,81.8238W","26.2543N,81.8238W",1,0,"-1","-1","-1",-1,1,-1
80406622,2161.9551,11,2012,.33414929,0,"","","","FORT MYERS BEACH","","FL","","",57,"26.4486N,81.9427W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
80406622,1995.5927,12,2012,.64813827,0,"NAPLES BEACH","","","","","FL","","",59,"26.1304N,81.8062W","26.1390N,81.7957W",,0,"-1","-1","-1",,,
80406622,2161.9551,11,2012,2.339045,0,"VANDERBILT BEACH","","","","","FL","","",58,"26.2543N,81.8238W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
80406622,1887.6398,1,2013,1,0,"VANDERBILT BEACH","","","","","FL","","",58,"26.2543N,81.8238W","26.2543N,81.8238W",1,0,"-1","-1","-1",-1,2,1
80406622,1887.6398,1,2013,2.392471,0,"VANDERBILT BEACH","","","","","FL","","",58,"26.2543N,81.8238W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
80407272,1621.3178,1,2013,4,0,"","","","BRADENTON","","FL","MANATEE","",50,"27.4955N,82.5780W","27.5157N,82.5729W",,0,"-1","-1","-1",,,
80407272,4158.8691,3,2013,1,0,"","","","BRADENTON","","FL","MANATEE","",50,"27.4955N,82.5780W","27.5157N,82.5729W",1,0,"-1","-1","-1",-1,2,1
80410825,4570.0104,12,2012,1,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,2,4
80421139,808.81844,2,2013,1,0,"SHORELINE PARK SOUTH","ROUTE 399","","GULF BREEZE","","FL","SANTA ROSA","",23,"30.3435N,87.1829W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,2,1
80421139,2844.0225,3,2013,1,0,"FORT PICKENS","","","PENSACOLA BEACH","","FL","","",22,"30.3270N,87.2467W","30.3085N,87.4268W",1,0,"-1","-1","-1",-1,2,2
80421139,808.81844,2,2013,1.5356067,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",,0,"-1","-1","-1",,,
80421139,751.04863,1,2013,1.4643933,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",,0,"-1","-1","-1",,,
80421139,808.81844,2,2013,1,0,"FORT PICKENS","","","PENSACOLA BEACH","","FL","","",22,"30.3270N,87.2467W","30.3085N,87.4268W",1,0,"-1","-1","-1",-1,2,1
80421803,1975.8297,3,2013,.40752464,0,"","","","TARPON SPRINGS","","FL","PINELLAS","",42,"28.1508N,82.7530W","28.1529N,82.8015W",,0,"-1","-1","-1",,,
80421803,2823.6842,4,2013,.59247536,0,"","","","TARPON SPRINGS","","FL","PINELLAS","",42,"28.1508N,82.7530W","28.1529N,82.8015W",,0,"-1","-1","-1",,,
80421803,3398.6906,5,2013,1,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,2,1
80421803,1975.8297,3,2013,.40752464,0,"","","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"27.7711N,82.6387W","",,0,"-1","-1","-1",,,
80421803,2823.6842,4,2013,.59247536,0,"","","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"27.7711N,82.6387W","",,0,"-1","-1","-1",,,
80421803,2823.6842,4,2013,1,0,"","","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"27.7711N,82.6387W","",1,0,"-1","-1","-1",-1,2,1
80421803,2823.6842,4,2013,1,0,"","","","TARPON SPRINGS","","FL","PINELLAS","",42,"28.1508N,82.7530W","28.1529N,82.8015W",1,0,"-1","-1","-1",-1,2,1
80423339,306.21498,2,2013,.51186891,0,"","","","FAIRHOPE","","AL","BALDWIN","",19,"30.5363N,87.8862W","30.5363N,87.8862W",,0,"-1","-1","-1",,,
80423339,364.41604,1,2013,.48813109,0,"","","","FAIRHOPE","","AL","BALDWIN","",19,"30.5363N,87.8862W","30.5363N,87.8862W",,0,"-1","-1","-1",,,
80423339,306.21498,2,2013,.51186891,0,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",,0,"-1","-1","-1",,,
80423339,306.21498,2,2013,0,1,"GULFPORT BEACH","","","GULFPORT","","MS","HARRISON","",15,"30.3751N,89.0529W","30.3803N,89.0923W",3,0,"-1","-1","-1",-8,1,-1
80423339,306.21498,2,2013,.51186891,0,"","","","OCEAN SPRINGS","","MS","JACKSON","",16,"30.4162N,88.8081W","30.3943N,88.8963W",,0,"-1","-1","-1",,,
80423339,364.41604,1,2013,.48813109,0,"","","","OCEAN SPRINGS","","MS","JACKSON","",16,"30.4162N,88.8081W","30.3943N,88.8963W",,0,"-1","-1","-1",,,
80423339,364.41604,1,2013,.48813109,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",,0,"-1","-1","-1",,,
80423339,364.41604,1,2013,.48813109,0,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",,0,"-1","-1","-1",,,
80423339,306.21498,2,2013,.51186891,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",,0,"-1","-1","-1",,,
80441212,73657.882,4,2013,1,0,"FORT LAUDERDALE BEACH","","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,3
80451556,2706.4279,1,2013,5,0,"NAVARRE BEACH","","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",,0,"-1","-1","-1",,,
80451556,3730.1608,2,2013,1,0,"NAVARRE BEACH","","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",1,0,"-1","-1","-1",-1,1,-1
80451556,4693.247,3,2013,1,0,"NAVARRE BEACH","","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",1,0,"-1","-1","-1",-1,2,1
80451556,2706.4279,1,2013,1,0,"NAVARRE BEACH","","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",1,0,"-1","-1","-1",-1,2,1
80458649,7512.9042,4,2013,1,0,"","","","HUTCHINSON ISLAND SOUTH","","FL","","",69,"27.2864N,80.2204W","27.3546N,80.2472W",1,0,"-1","-1","-1",-1,2,1
80458649,8586.1837,3,2013,1.2225739,0,"","","","HUTCHINSON ISLAND SOUTH","","FL","","",69,"27.2864N,80.2204W","27.3546N,80.2472W",,0,"-1","-1","-1",,,
80458649,7512.9042,4,2013,1,0,"","","","HUTCHINSON ISLAND SOUTH","","FL","","",69,"27.2864N,80.2204W","27.3546N,80.2472W",1,0,"-1","-1","-1",-1,2,1
80458649,8955.5264,5,2013,1,0,"","","","NORTH HUTCHINSON ISLAND","","FL","","",71,"27.6503N,80.3630W","27.6388N,80.3942W",1,0,"-1","-1","-1",-1,2,1
80458649,7512.9042,4,2013,1.7774261,0,"","","","HUTCHINSON ISLAND SOUTH","","FL","","",69,"27.2864N,80.2204W","27.3546N,80.2472W",,0,"-1","-1","-1",,,
80459310,1772.8032,2,2013,1,0,"","","","FORT WALTON BEACH","","FL","","",26,"30.4042N,86.6146W","30.4042N,86.6146W",1,0,"-1","-1","-1",-1,1,-1
80459310,1772.8032,2,2013,1,0,"","","","FORT WALTON BEACH","","FL","","",26,"30.4042N,86.6146W","30.4042N,86.6146W",1,0,"-1","-1","-1",-1,3,-1
80459310,1954.6306,3,2013,1,0,"","","","OKALOOSA ISLAND","","FL","","",26,"30.3980N,86.5977W","30.4042N,86.6146W",1,0,"-1","-1","-1",-1,2,3
80461694,12908.941,1,2013,1,0,"PASS-A-GRILLE BEACH","","","","","FL","","",46,"27.7023N,82.7373W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,1,-1
80461694,13740.713,2,2013,1,0,"PASS-A-GRILLE BEACH","","","","","FL","","",46,"27.7023N,82.7373W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,1
80472524,3302.2611,2,2013,1,0,"PHILIPPE PARK","","","SAFETY HARBOR","","FL","","",43,"28.0076N,82.6794W","28.0598N,82.8137W",1,0,"-1","-1","-1",-1,1,-1
80472524,3302.2611,2,2013,1,0,"PHILIPPE PARK","","","SAFETY HARBOR","","FL","","",43,"28.0076N,82.6794W","28.0598N,82.8137W",1,0,"-1","-1","-1",-1,1,-1
80472524,3302.2611,2,2013,1,0,"PHILIPPE PARK","","","SAFETY HARBOR","","FL","","",43,"28.0076N,82.6794W","28.0598N,82.8137W",1,0,"-1","-1","-1",-1,1,-1
80473240,1856.4729,12,2012,3.5541757,0,"FRED HOWARD PARK","","1700 SUNSET DRIVE","TARPON SPRINGS","","FL","","34689",42,"28.1523N,82.7856W","28.1529N,82.8015W",,0,"-1","-1","-1",,,
80473240,2104.092,11,2012,.73294563,0,"PINE ISLAND NATIONAL WILDLIFE REFUGE","","","","","FL","","",57,"26.6136N,82.1222W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
80473240,2386.0868,1,2013,.55621923,0,"PINE ISLAND NATIONAL WILDLIFE REFUGE","","","","","FL","","",57,"26.6136N,82.1222W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
80473240,1856.4729,12,2012,.71083514,0,"PINE ISLAND NATIONAL WILDLIFE REFUGE","","","","","FL","","",57,"26.6136N,82.1222W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
80473240,2386.0868,1,2013,1,0,"HONEYMOON ISLAND STATE PARK","","1 CAUSEWAY BLVD","DUNEDIN","","FL","","",43,"28.0598N,82.8137W","28.0598N,82.8137W",1,0,"-1","-1","-1",-1,2,2
80473240,2104.092,11,2012,3.6647282,0,"FRED HOWARD PARK","","1700 SUNSET DRIVE","TARPON SPRINGS","","FL","","34689",42,"28.1523N,82.7856W","28.1529N,82.8015W",,0,"-1","-1","-1",,,
80473240,2386.0868,1,2013,1,0,"FRED HOWARD PARK","","1700 SUNSET DRIVE","TARPON SPRINGS","","FL","","34689",42,"28.1523N,82.7856W","28.1529N,82.8015W",1,0,"-1","-1","-1",-1,1,-1
80473240,2386.0868,1,2013,2.7810962,0,"FRED HOWARD PARK","","1700 SUNSET DRIVE","TARPON SPRINGS","","FL","","34689",42,"28.1523N,82.7856W","28.1529N,82.8015W",,0,"-1","-1","-1",,,
80473240,1856.4729,12,2012,.71083514,0,"SUNSET BEACH","","","TREASURE ISLAND","","FL","","",46,"27.7439N,82.7590W","27.7247N,82.7437W",,0,"-1","-1","-1",,,
80473240,2386.0868,1,2013,1,0,"SUNSET BEACH","","","TREASURE ISLAND","","FL","","",46,"27.7439N,82.7590W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,1
80473240,2104.092,11,2012,.73294563,0,"SUNSET BEACH","","","TREASURE ISLAND","","FL","","",46,"27.7439N,82.7590W","27.7247N,82.7437W",,0,"-1","-1","-1",,,
80473240,2386.0868,1,2013,.55621923,0,"SUNSET BEACH","","","TREASURE ISLAND","","FL","","",46,"27.7439N,82.7590W","27.7247N,82.7437W",,0,"-1","-1","-1",,,
80487818,24447.703,6,2013,0,1,"NAVARRE BEACH","","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",6,0,"-1","-1","-1",4,2,4
80497947,402.26344,4,2013,0,1,"","","","OCEAN SPRINGS","","MS","JACKSON","",16,"30.4162N,88.8081W","30.3943N,88.8963W",3,0,"-1","-1","-1",2,2,3
80497947,351.70496,3,2013,1,0,"","","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",1,0,"-1","-1","-1",-1,1,-1
80497947,402.26344,4,2013,1,0,"","","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",1,0,"-1","-1","-1",-1,2,1
80498485,976.81274,3,2013,1,0,"LILLIAN (BRACKISH)","","","LILLIAN","","AL","BALDWIN","",21,"30.4141N,87.4483W","30.2950N,87.5748W",,0,"-1","-1","-1",,,
80498485,976.81274,3,2013,1,0,"FORT MORGAN BEACHES","","","","","AL","","",20,"30.2272N,87.9846W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,2,2
80498485,878.34992,4,2013,0,1,"FORT MORGAN BEACHES","","","","","AL","","",20,"30.2272N,87.9846W","30.2773N,87.6830W",2,0,"-1","-1","-1",2,2,2
80498485,976.81274,3,2013,1,0,"GULF SHORES PUBLIC BEACHES","","","","","AL","BALDWIN","",20,"30.2463N,87.6923W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,2,3
80498524,3023.4513,1,2013,1,0,"","","","SAINT AUGUSTINE","","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",1,0,"-1","-1","-1",-1,2,2
80501442,2942.3901,2,2013,1,0,"","","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",1,0,"-1","-1","-1",-1,2,3
80503893,384.39168,12,2012,0,1,"","","","APALACHICOLA","","FL","FRANKLIN","",35,"29.7255N,84.9870W","29.6584N,84.8803W",2,0,"-1","-1","-1",2,2,3
80521691,3702.4849,2,2013,1,0,"","","","VERO BEACH","","FL","","",71,"27.6388N,80.3942W","27.6388N,80.3942W",1,0,"-1","-1","-1",-1,2,1
80521691,3702.4849,2,2013,1,0,"","","","VERO BEACH","","FL","","",71,"27.6388N,80.3942W","27.6388N,80.3942W",1,0,"-1","-1","-1",-1,2,1
80523163,2200.6938,11,2012,1,0,"MADEIRA BEACH","","","","","FL","","",45,"27.7984N,82.8002W","27.8506N,82.8443W",1,0,"-1","-1","-1",-1,3,-1
80523163,2407.3999,12,2012,1,0,"MADEIRA BEACH","","","","","FL","","",45,"27.7984N,82.8002W","27.8506N,82.8443W",1,0,"-1","-1","-1",-1,3,-1
80523163,1914.3432,1,2013,1,0,"MADEIRA BEACH","","","","","FL","","",45,"27.7984N,82.8002W","27.8506N,82.8443W",1,0,"-1","-1","-1",-1,3,-1
80528971,2024.9194,5,2013,1,0,"","","","MOBILE","","AL","MOBILE","",19,"30.6863N,88.0532W","30.5363N,87.8862W",1,0,"-1","-1","-1",-1,1,-1
80551166,1017.3081,1,2013,1,0,"","","","CLEARWATER BEACH","","FL","PINELLAS","",44,"28.0000N,82.8286W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,2,1
80551166,1189.5889,2,2013,1,0,"","","","CLEARWATER BEACH","","FL","PINELLAS","",44,"28.0000N,82.8286W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,2,1
80552789,998.7865,11,2012,0,1,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",2,0,"-1","-1","-1",2,2,1
80554523,7672.5013,4,2013,1,0,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",1,0,"-1","-1","-1",-1,2,5
80557627,21723.971,4,2013,1,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,1,-1
80557627,15377.665,3,2013,1,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,1,-1
80557627,15377.665,3,2013,.61827026,0,"","","","HUDSON BEACH","","FL","PASCO","",41,"28.3594N,82.7070W","28.3594N,82.7070W",,0,"-1","-1","-1",,,
80557627,15377.665,3,2013,2.473081,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",,0,"-1","-1","-1",,,
80557627,15377.665,3,2013,1,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,1,-1
80557627,12804.629,2,2013,1.526919,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",,0,"-1","-1","-1",,,
80557627,12804.629,2,2013,.38172974,0,"","","","HUDSON BEACH","","FL","PASCO","",41,"28.3594N,82.7070W","28.3594N,82.7070W",,0,"-1","-1","-1",,,
80571351,2648.5049,1,2013,1,0,"SAINT ANDREWS STATE PARK","","4607 STATE PARK LANE","PANAMA CITY","","FL","","32408",31,"30.1339N,85.7390W","30.1916N,85.8324W",1,0,"-1","-1","-1",-1,2,4
80571351,3611.6309,12,2012,1,0,"","","","LYNN HAVEN","","FL","BAY","",32,"30.2414N,85.6487W","30.1598N,85.6603W",1,0,"-1","-1","-1",-1,2,3
80571351,2648.5049,1,2013,1,0,"SAINT ANDREWS STATE PARK","","4607 STATE PARK LANE","PANAMA CITY","","FL","","32408",31,"30.1339N,85.7390W","30.1916N,85.8324W",1,0,"-1","-1","-1",-1,2,3
80572198,3615.6584,3,2013,0,1,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",2,0,"-1","-1","-1",2,2,3
80572787,292.52398,2,2013,0,1,"","","","SAINT GEORGE ISLAND","","FL","","",35,"29.6584N,84.8803W","29.6584N,84.8803W",3,0,"-1","-1","-1",3,2,4
80574099,8263.4989,3,2013,1,0,"","","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",1,0,"-1","-1","-1",-1,2,2
80591685,1002.0623,3,2013,1,0,"SEASIDE BEACH","","","SEASIDE","SANTA ROSA BEACH","FL","","",28,"30.3205N,86.1422W","30.3741N,86.2332W",1,0,"-1","-1","-1",-1,2,1
80591685,807.34295,1,2013,0,.6095209,"","","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",,0,"-1","-1","-1",,,
80591685,944.06621,2,2013,1,0,"SEASIDE BEACH","","","SEASIDE","SANTA ROSA BEACH","FL","","",28,"30.3205N,86.1422W","30.3741N,86.2332W",1,0,"-1","-1","-1",-1,2,1
80591685,807.34295,1,2013,1,0,"SEASIDE BEACH","","","SEASIDE","SANTA ROSA BEACH","FL","","",28,"30.3205N,86.1422W","30.3741N,86.2332W",1,0,"-1","-1","-1",-1,2,1
80611622,306.27264,3,2013,0,1,"SHELL POINT - NEAR CRAWFORDVILLE","","","SHELL POINT","","FL","","",38,"30.0579N,84.2915W","30.0579N,84.2915W",2,0,"-1","-1","-1",2,2,2
80611622,306.27264,3,2013,0,1,"SHELL POINT - NEAR CRAWFORDVILLE","","","SHELL POINT","","FL","","",38,"30.0579N,84.2915W","30.0579N,84.2915W",2,0,"-1","-1","-1",2,2,2
80611622,306.27264,3,2013,0,1,"SHELL POINT - NEAR CRAWFORDVILLE","","","SHELL POINT","","FL","","",38,"30.0579N,84.2915W","30.0579N,84.2915W",2,0,"-1","-1","-1",2,2,2
80624499,1105.6193,4,2013,1,0,"PASS-A-GRILLE BEACH","","","","","FL","","",46,"27.7023N,82.7373W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,2
80636120,710.66767,3,2013,1,0,"HUNTERS SPRING PARK","","","CRYSTAL RIVER","","FL","CITRUS","",40,"28.8945N,82.5924W","28.9001N,82.5930W",1,0,"-1","-1","-1",-1,2,1
80636120,710.66767,3,2013,1,0,"HUNTERS SPRING PARK","","","CRYSTAL RIVER","","FL","CITRUS","",40,"28.8945N,82.5924W","28.9001N,82.5930W",1,0,"-1","-1","-1",-1,2,1
80639420,20533.268,12,2012,.4866994,0,"","","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",,0,"-1","-1","-1",,,
80639420,16741.73,1,2013,.5133006,0,"","","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",,0,"-1","-1","-1",,,
80639420,16741.73,1,2013,1,0,"","","","PONCE INLET","","FL","VOLUSIA","",75,"29.1203N,80.9513W","29.2035N,81.0394W",1,0,"-1","-1","-1",-1,2,14
80642457,577.43708,1,2013,1,0,"GULF SHORES PUBLIC BEACHES","","","","","AL","BALDWIN","",20,"30.2463N,87.6923W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,2,1
80658793,6019.3894,12,2012,.29483484,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80658793,7853.6664,2,2013,.32607092,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80658793,5915.0012,1,2013,3.1094944,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",,0,"-1","-1","-1",,3,
80658793,6019.3894,12,2012,.29483484,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80658793,7853.6664,2,2013,.32607092,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80658793,5915.0012,1,2013,.31094944,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80658793,5915.0012,1,2013,.31094944,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80658793,7853.6664,2,2013,3.2607092,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",,0,"-1","-1","-1",,3,
80658793,6019.3894,12,2012,2.9483484,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",,0,"-1","-1","-1",,3,
80658793,6019.3894,12,2012,.29483484,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80658793,5915.0012,1,2013,.31094944,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80658793,7853.6664,2,2013,.32607092,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,3,-1
80670106,3838.1296,2,2013,11.888801,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,0,"-1","-1","-1",,3,
80670106,3838.1296,2,2013,1,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",1,0,"-1","-1","-1",-1,3,-1
80670106,2148.7532,12,2012,13.681703,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,0,"-1","-1","-1",,3,
80670106,2258.3125,1,2013,14.429495,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,0,"-1","-1","-1",,3,
80700414,26657.185,4,2013,1,0,"HOLLYWOOD BEACH - MIAMI AREA","","","","","FL","","",64,"26.0088N,80.1250W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,2
80704579,9697.8421,3,2013,0,1,"","","","PANAMA CITY BEACH","","FL","","",31,"30.1916N,85.8324W","30.1916N,85.8324W",7,0,"-1","-1","-1",3,2,5
80711184,16535.225,4,2013,1,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,2,1
80711184,29800.068,5,2013,1,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,2,1
80711184,16535.225,4,2013,1,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,2,1
80718567,5427.1918,4,2013,1,0,"THAT PLACE IN TEXAS","","","-8","","TX","","",-1,"","",1,0,"-1","-1","-1",-1,2,1
80723842,11822.71,4,2013,1,0,"","","","NEW IBERIA","","LA","","",10,"30.0051N,91.8175W","29.7920N,91.4983W",1,0,"-1","-1","-1",-1,2,3
