ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
41557,99999,1.000000000,1.000000000,1.000000000,1.000000000
41558,99999,1.000000000,0.000000000,1.000000000,1.000000000
41559,99999,1.000000000,0.000000000,1.000000000,1.000000000
41560,99999,1.000000000,0.000000000,1.000000000,1.000000000
41561,99999,0.000000000,0.000000000,1.000000000,1.000000000
41562,99999,1.000000000,1.000000000,1.000000000,1.000000000
41563,99999,1.000000000,0.000000000,1.000000000,1.000000000
41564,99999,1.000000000,1.000000000,1.000000000,1.000000000
41566,99999,1.000000000,0.000000000,1.000000000,1.000000000
41567,99999,1.000000000,1.000000000,1.000000000,1.000000000
41568,99999,1.000000000,0.000000000,1.000000000,1.000000000
41571,99999,1.000000000,1.000000000,1.000000000,1.000000000
41572,99999,1.000000000,1.000000000,1.000000000,1.000000000
41601,99999,1.000000000,1.000000000,1.000000000,1.000000000
41602,99999,1.000000000,1.000000000,1.000000000,1.000000000
41603,99999,1.000000000,1.000000000,1.000000000,1.000000000
41604,99999,1.000000000,1.000000000,1.000000000,1.000000000
41605,99999,1.000000000,1.000000000,1.000000000,1.000000000
41606,99999,1.000000000,1.000000000,1.000000000,1.000000000
41607,99999,1.000000000,1.000000000,1.000000000,1.000000000
41612,99999,1.000000000,1.000000000,1.000000000,1.000000000
41615,99999,1.000000000,0.000000000,1.000000000,1.000000000
41616,99999,1.000000000,1.000000000,1.000000000,1.000000000
41619,99999,1.000000000,1.000000000,1.000000000,1.000000000
41621,99999,1.000000000,0.000000000,1.000000000,1.000000000
41622,99999,1.000000000,1.000000000,1.000000000,1.000000000
41630,99999,1.000000000,1.000000000,1.000000000,1.000000000
41631,99999,1.000000000,1.000000000,1.000000000,1.000000000
41632,99999,1.000000000,0.000000000,1.000000000,1.000000000
41635,99999,1.000000000,1.000000000,1.000000000,1.000000000
41636,99999,1.000000000,1.000000000,1.000000000,1.000000000
41640,99999,1.000000000,1.000000000,1.000000000,1.000000000
41642,99999,1.000000000,1.000000000,1.000000000,1.000000000
41643,99999,1.000000000,1.000000000,1.000000000,1.000000000
41645,99999,1.000000000,1.000000000,1.000000000,1.000000000
41647,99999,1.000000000,1.000000000,1.000000000,1.000000000
41649,99999,1.000000000,1.000000000,1.000000000,1.000000000
41650,99999,1.000000000,0.000000000,1.000000000,1.000000000
41651,99999,1.000000000,0.000000000,1.000000000,1.000000000
41653,99999,1.000000000,1.000000000,1.000000000,1.000000000
41655,99999,1.000000000,0.000000000,1.000000000,1.000000000
41659,99999,1.000000000,1.000000000,1.000000000,1.000000000
41660,99999,1.000000000,0.000000000,1.000000000,1.000000000
41663,99999,1.000000000,0.000000000,1.000000000,1.000000000
41666,99999,1.000000000,1.000000000,1.000000000,1.000000000
41667,99999,1.000000000,0.000000000,1.000000000,1.000000000
41669,99999,1.000000000,0.000000000,1.000000000,1.000000000
41701,99999,1.000000000,1.000000000,1.000000000,1.000000000
41712,99999,1.000000000,1.000000000,1.000000000,1.000000000
41713,99999,1.000000000,0.000000000,1.000000000,1.000000000
41714,99999,1.000000000,0.000000000,1.000000000,1.000000000
41719,99999,1.000000000,1.000000000,1.000000000,1.000000000
41721,99999,1.000000000,1.000000000,1.000000000,1.000000000
41722,99999,1.000000000,1.000000000,1.000000000,1.000000000
41723,99999,1.000000000,1.000000000,1.000000000,1.000000000
41725,99999,1.000000000,0.000000000,1.000000000,1.000000000
41727,99999,1.000000000,1.000000000,1.000000000,1.000000000
41729,99999,1.000000000,1.000000000,1.000000000,1.000000000
41731,99999,1.000000000,1.000000000,1.000000000,1.000000000
41735,99999,1.000000000,0.000000000,1.000000000,1.000000000
41736,99999,0.000000000,0.000000000,1.000000000,1.000000000
41739,99999,1.000000000,0.000000000,1.000000000,1.000000000
41740,99999,1.000000000,1.000000000,1.000000000,1.000000000
41743,99999,0.000000000,0.000000000,1.000000000,1.000000000
41745,99999,1.000000000,1.000000000,1.000000000,1.000000000
41746,99999,1.000000000,0.000000000,1.000000000,1.000000000
41749,99999,1.000000000,1.000000000,1.000000000,1.000000000
41751,99999,1.000000000,0.000000000,1.000000000,1.000000000
41754,99999,1.000000000,1.000000000,1.000000000,1.000000000
41759,99999,1.000000000,1.000000000,1.000000000,1.000000000
41760,99999,1.000000000,0.000000000,1.000000000,1.000000000
41762,99999,1.000000000,0.000000000,1.000000000,1.000000000
41763,99999,1.000000000,1.000000000,1.000000000,1.000000000
41764,99999,1.000000000,1.000000000,1.000000000,1.000000000
41766,99999,1.000000000,1.000000000,1.000000000,1.000000000
41772,99999,1.000000000,0.000000000,1.000000000,1.000000000
41773,99999,1.000000000,1.000000000,1.000000000,1.000000000
41774,99999,1.000000000,1.000000000,1.000000000,1.000000000
41775,99999,1.000000000,0.000000000,0.000000000,1.000000000
41776,99999,1.000000000,1.000000000,1.000000000,1.000000000
41777,99999,1.000000000,1.000000000,1.000000000,1.000000000
41778,99999,0.000000000,0.000000000,1.000000000,1.000000000
41804,99999,1.000000000,1.000000000,1.000000000,1.000000000
41810,99999,1.000000000,0.000000000,1.000000000,1.000000000
41812,99999,1.000000000,1.000000000,1.000000000,1.000000000
41815,99999,1.000000000,1.000000000,1.000000000,1.000000000
41817,99999,1.000000000,0.000000000,0.000000000,1.000000000
41819,99999,1.000000000,1.000000000,1.000000000,1.000000000
41821,99999,1.000000000,1.000000000,1.000000000,1.000000000
41822,99999,1.000000000,1.000000000,1.000000000,1.000000000
41824,99999,1.000000000,1.000000000,1.000000000,1.000000000
41825,99999,1.000000000,1.000000000,1.000000000,1.000000000
41826,99999,1.000000000,1.000000000,1.000000000,1.000000000
41828,99999,1.000000000,1.000000000,1.000000000,1.000000000
41831,99999,1.000000000,1.000000000,1.000000000,1.000000000
41832,99999,1.000000000,1.000000000,1.000000000,1.000000000
41833,99999,1.000000000,0.000000000,1.000000000,1.000000000
41834,99999,1.000000000,1.000000000,1.000000000,1.000000000
41835,99999,1.000000000,1.000000000,1.000000000,1.000000000
41836,99999,1.000000000,1.000000000,1.000000000,1.000000000
41837,99999,1.000000000,1.000000000,1.000000000,1.000000000
41838,99999,1.000000000,0.000000000,1.000000000,1.000000000
41839,99999,1.000000000,0.000000000,1.000000000,1.000000000
41840,99999,1.000000000,1.000000000,1.000000000,1.000000000
41843,99999,1.000000000,0.000000000,1.000000000,1.000000000
41844,99999,1.000000000,1.000000000,1.000000000,1.000000000
41845,99999,1.000000000,1.000000000,1.000000000,1.000000000
41847,99999,1.000000000,1.000000000,1.000000000,1.000000000
41848,99999,1.000000000,0.000000000,1.000000000,1.000000000
41849,99999,1.000000000,0.000000000,1.000000000,1.000000000
41855,99999,1.000000000,0.000000000,1.000000000,1.000000000
41858,99999,1.000000000,1.000000000,1.000000000,1.000000000
41859,99999,1.000000000,1.000000000,1.000000000,1.000000000
41861,99999,1.000000000,0.000000000,1.000000000,1.000000000
41862,99999,1.000000000,1.000000000,1.000000000,1.000000000
42001,37140,1.000000000,1.000000000,1.000000000,1.000000000
42002,37140,0.000000000,1.000000000,0.000000000,1.000000000
42003,37140,0.999045932,1.000000000,1.000000000,0.999164478
42003,99999,0.000954068,0.000000000,0.000000000,0.000835522
42020,34660,1.000000000,1.000000000,1.000000000,1.000000000
42021,99999,1.000000000,1.000000000,1.000000000,1.000000000
42022,37140,0.000000000,0.000000000,1.000000000,1.000000000
42023,99999,1.000000000,1.000000000,1.000000000,1.000000000
42024,37140,1.000000000,1.000000000,1.000000000,1.000000000
42025,34660,0.004099201,0.000000000,0.000000000,0.003775366
42025,32460,0.004714081,0.000000000,0.000000000,0.004341671
42025,99999,0.991186719,1.000000000,1.000000000,0.991882964
42027,32460,0.697403760,0.406250000,1.000000000,0.689834926
42027,37140,0.302596240,0.593750000,0.000000000,0.310165074
42028,37140,1.000000000,1.000000000,1.000000000,1.000000000
42029,37140,0.003863716,0.000000000,0.000000000,0.003618421
42029,99999,0.996136284,1.000000000,1.000000000,0.996381579
42031,99999,1.000000000,1.000000000,1.000000000,1.000000000
42032,99999,1.000000000,1.000000000,1.000000000,1.000000000
42033,99999,0.000000000,0.000000000,1.000000000,1.000000000
42035,32460,0.149643705,0.166666667,0.000000000,0.149184149
42035,99999,0.850356295,0.833333333,1.000000000,0.850815851
42036,34660,1.000000000,1.000000000,1.000000000,1.000000000
42037,99999,0.000000000,0.000000000,1.000000000,1.000000000
42038,99999,0.999613302,0.995454545,1.000000000,0.999291785
42038,17300,0.000386698,0.004545455,0.000000000,0.000708215
42039,99999,0.292176039,0.214285714,0.000000000,0.288438617
42039,32460,0.707823961,0.785714286,1.000000000,0.711561383
42040,34660,0.333333333,0.187500000,0.000000000,0.327171904
42040,32460,0.666666667,0.812500000,1.000000000,0.672828096
42041,32460,0.099595142,0.019305019,0.000000000,0.091272727
42041,99999,0.128340081,0.057915058,0.095238095,0.121454545
42041,46460,0.772064777,0.922779923,0.904761905,0.787272727
42044,99999,1.000000000,1.000000000,1.000000000,1.000000000
42045,37140,1.000000000,1.000000000,1.000000000,1.000000000
42047,37140,1.000000000,0.000000000,1.000000000,1.000000000
42048,34660,0.028362306,0.000000000,0.000000000,0.026701120
42048,99999,0.971637694,1.000000000,1.000000000,0.973298880
42049,32460,0.004944376,0.000000000,0.000000000,0.004756243
42049,34660,0.995055624,1.000000000,1.000000000,0.995243757
42050,46460,1.000000000,1.000000000,1.000000000,1.000000000
42051,32460,1.000000000,1.000000000,1.000000000,1.000000000
42053,37140,1.000000000,1.000000000,1.000000000,1.000000000
42054,32460,0.049107143,0.000000000,0.000000000,0.048780488
42054,99999,0.156250000,0.000000000,0.000000000,0.155210643
42054,34660,0.794642857,1.000000000,1.000000000,0.796008869
42055,99999,1.000000000,1.000000000,1.000000000,1.000000000
42056,37140,1.000000000,1.000000000,1.000000000,1.000000000
42058,37140,1.000000000,1.000000000,1.000000000,1.000000000
42060,37140,0.000000000,0.000000000,1.000000000,1.000000000
42061,32460,0.000000000,0.000000000,1.000000000,1.000000000
42063,32460,0.000000000,0.000000000,1.000000000,1.000000000
42064,99999,0.998292266,0.996960486,1.000000000,0.998206680
42064,37140,0.001707734,0.003039514,0.000000000,0.001793320
42066,99999,0.001963534,0.000000000,0.000000000,0.001766042
42066,32460,0.996914446,1.000000000,1.000000000,0.997224792
42066,34660,0.001122020,0.000000000,0.000000000,0.001009167
42069,32460,0.729124236,0.909090909,0.000000000,0.730158730
42069,37140,0.270875764,0.090909091,1.000000000,0.269841270
42070,99999,0.000000000,0.000000000,1.000000000,1.000000000
42071,34660,0.999904907,1.000000000,1.000000000,0.999915455
42071,32460,0.000095093,0.000000000,0.000000000,0.000084545
42076,34660,1.000000000,1.000000000,1.000000000,1.000000000
42078,37140,0.835497835,0.957446809,1.000000000,0.842213115
42078,99999,0.164502165,0.042553191,0.000000000,0.157786885
42079,32460,1.000000000,1.000000000,1.000000000,1.000000000
42081,37140,1.000000000,1.000000000,1.000000000,1.000000000
42082,32460,0.748668797,0.857142857,1.000000000,0.752066116
42082,37140,0.044728435,0.035714286,0.000000000,0.044421488
42082,99999,0.206602769,0.107142857,0.000000000,0.203512397
42083,37140,1.000000000,1.000000000,1.000000000,1.000000000
42085,32460,0.767857143,1.000000000,1.000000000,0.771929825
42085,99999,0.232142857,0.000000000,0.000000000,0.228070175
42086,37140,1.000000000,1.000000000,1.000000000,1.000000000
42087,37140,1.000000000,1.000000000,1.000000000,1.000000000
42088,32460,0.996729354,1.000000000,1.000000000,0.996787149
42088,99999,0.003270646,0.000000000,0.000000000,0.003212851
42101,99999,0.000467369,0.000000000,0.000000000,0.000404248
42101,14540,0.999532631,1.000000000,1.000000000,0.999595752
42102,14540,1.000000000,1.000000000,1.000000000,1.000000000
42103,14540,1.000000000,1.000000000,1.000000000,1.000000000
42104,99999,0.006484045,0.000000000,0.000000000,0.005693085
42104,14540,0.993515955,1.000000000,1.000000000,0.994306915
42120,99999,1.000000000,1.000000000,1.000000000,1.000000000
42122,14540,0.941276115,1.000000000,1.000000000,0.941964286
42122,99999,0.058723885,0.000000000,0.000000000,0.058035714
42123,23980,1.000000000,1.000000000,1.000000000,1.000000000
42124,23980,1.000000000,1.000000000,1.000000000,1.000000000
42127,99999,0.066287245,0.034090909,0.013513514,0.062216853
42127,23980,0.933712755,0.965909091,0.986486486,0.937783147
42128,14540,0.000000000,0.000000000,1.000000000,1.000000000
42129,99999,0.046431910,0.009433962,0.000000000,0.044326241
42129,23980,0.953568090,0.990566038,1.000000000,0.955673759
42130,23980,1.000000000,1.000000000,1.000000000,1.000000000
42131,23980,1.000000000,1.000000000,0.000000000,1.000000000
42133,99999,0.673629243,0.650000000,1.000000000,0.673443456
42133,23980,0.326370757,0.350000000,0.000000000,0.326556544
42134,99999,1.000000000,1.000000000,1.000000000,1.000000000
42140,99999,1.000000000,1.000000000,1.000000000,1.000000000
42141,23980,1.000000000,1.000000000,1.000000000,1.000000000
42151,99999,1.000000000,1.000000000,1.000000000,1.000000000
42152,23980,0.000000000,0.000000000,1.000000000,1.000000000
42153,99999,1.000000000,0.000000000,1.000000000,1.000000000
42154,23980,1.000000000,1.000000000,1.000000000,1.000000000
42156,23980,1.000000000,1.000000000,0.000000000,1.000000000
42157,99999,0.995495495,1.000000000,0.000000000,0.995614035
42157,23980,0.004504505,0.000000000,0.000000000,0.004385965
42159,14540,1.000000000,1.000000000,1.000000000,1.000000000
42160,23980,0.763995609,0.782608696,1.000000000,0.765708200
42160,14540,0.236004391,0.217391304,0.000000000,0.234291800
42163,14540,1.000000000,1.000000000,1.000000000,1.000000000
42164,99999,1.000000000,1.000000000,1.000000000,1.000000000
42166,23980,0.927548441,0.843750000,1.000000000,0.925409836
42166,99999,0.072451559,0.156250000,0.000000000,0.074590164
42167,99999,1.000000000,1.000000000,1.000000000,1.000000000
42170,14540,0.584615385,0.411764706,1.000000000,0.580431177
42170,99999,0.415384615,0.588235294,0.000000000,0.419568823
42171,23980,0.265425715,0.114754098,0.700000000,0.263795424
42171,14540,0.734574285,0.885245902,0.300000000,0.736204576
42201,99999,0.000000000,0.000000000,1.000000000,1.000000000
42202,99999,1.000000000,1.000000000,1.000000000,1.000000000
42204,99999,1.000000000,0.000000000,1.000000000,1.000000000
42206,14540,0.003490401,0.000000000,0.000000000,0.003399915
42206,99999,0.996509599,1.000000000,1.000000000,0.996600085
42207,14540,1.000000000,1.000000000,1.000000000,1.000000000
42210,14540,1.000000000,1.000000000,1.000000000,1.000000000
42211,17300,0.999050332,0.996923077,1.000000000,0.998959727
42211,99999,0.000949668,0.003076923,0.000000000,0.001040273
42214,99999,0.188059701,0.142857143,0.000000000,0.186588921
42214,23980,0.811940299,0.857142857,1.000000000,0.813411079
42215,17300,1.000000000,1.000000000,1.000000000,1.000000000
42216,99999,0.000000000,0.000000000,1.000000000,1.000000000
42217,17300,1.000000000,1.000000000,1.000000000,1.000000000
42219,99999,0.000000000,0.000000000,1.000000000,1.000000000
42220,16420,0.005571031,0.000000000,0.000000000,0.005357826
42220,17300,0.000795862,0.000000000,0.000000000,0.000765404
42220,99999,0.993633108,1.000000000,1.000000000,0.993876770
42221,99999,0.000000000,0.000000000,1.000000000,1.000000000
42223,17300,1.000000000,1.000000000,1.000000000,1.000000000
42232,17300,1.000000000,1.000000000,1.000000000,1.000000000
42234,99999,1.000000000,1.000000000,1.000000000,1.000000000
42236,17300,1.000000000,1.000000000,1.000000000,1.000000000
42240,17300,1.000000000,1.000000000,1.000000000,1.000000000
42252,99999,1.000000000,0.000000000,1.000000000,1.000000000
42254,17300,1.000000000,0.000000000,1.000000000,1.000000000
42256,16420,0.009996553,0.000000000,0.000000000,0.009751177
42256,99999,0.990003447,1.000000000,1.000000000,0.990248823
42259,14540,1.000000000,1.000000000,1.000000000,1.000000000
42261,99999,1.000000000,1.000000000,1.000000000,1.000000000
42262,17300,1.000000000,1.000000000,1.000000000,1.000000000
42265,99999,1.000000000,1.000000000,1.000000000,1.000000000
42266,99999,0.066590126,0.000000000,0.000000000,0.064301552
42266,17300,0.933409874,1.000000000,1.000000000,0.935698448
42273,99999,1.000000000,1.000000000,1.000000000,1.000000000
42274,14540,0.910112360,1.000000000,1.000000000,0.911028730
42274,99999,0.089887640,0.000000000,0.000000000,0.088971270
42275,14540,0.318696884,0.428571429,1.000000000,0.320728291
42275,99999,0.681303116,0.571428571,0.000000000,0.679271709
42276,99999,1.000000000,1.000000000,1.000000000,1.000000000
42280,99999,1.000000000,1.000000000,1.000000000,1.000000000
42285,14540,1.000000000,1.000000000,1.000000000,1.000000000
42286,17300,0.015444015,0.000000000,0.000000000,0.014897579
42286,99999,0.984555985,1.000000000,1.000000000,0.985102421
42288,99999,0.000000000,0.000000000,1.000000000,1.000000000
42301,36980,0.998376538,0.998691099,1.000000000,0.998455562
42301,21780,0.001623462,0.001308901,0.000000000,0.001544438
42303,36980,1.000000000,1.000000000,1.000000000,1.000000000
42320,99999,1.000000000,1.000000000,1.000000000,1.000000000
42321,16420,1.000000000,1.000000000,1.000000000,1.000000000
42322,36980,0.000000000,0.000000000,1.000000000,1.000000000
42323,16420,1.000000000,1.000000000,1.000000000,1.000000000
42324,16420,1.000000000,1.000000000,1.000000000,1.000000000
42325,16420,1.000000000,1.000000000,1.000000000,1.000000000
42326,16420,1.000000000,1.000000000,1.000000000,1.000000000
42327,36980,1.000000000,1.000000000,1.000000000,1.000000000
42328,99999,1.000000000,1.000000000,1.000000000,1.000000000
42330,36980,0.008357211,0.000000000,0.000000000,0.007562662
42330,16420,0.991642789,1.000000000,1.000000000,0.992437338
42332,16420,0.000000000,0.000000000,1.000000000,1.000000000
42333,99999,1.000000000,1.000000000,1.000000000,1.000000000
42337,16420,1.000000000,1.000000000,1.000000000,1.000000000
42338,99999,1.000000000,1.000000000,1.000000000,1.000000000
42339,16420,1.000000000,1.000000000,1.000000000,1.000000000
42343,36980,0.149220490,0.000000000,0.000000000,0.146768894
42343,99999,0.850779510,1.000000000,1.000000000,0.853231106
42344,16420,1.000000000,1.000000000,1.000000000,1.000000000
42345,99999,0.000588582,0.000000000,0.000000000,0.000542005
42345,17300,0.000196194,0.000000000,0.000000000,0.000180668
42345,16420,0.999215225,1.000000000,1.000000000,0.999277326
42347,99999,1.000000000,1.000000000,1.000000000,1.000000000
42348,36980,1.000000000,1.000000000,1.000000000,1.000000000
42349,99999,1.000000000,1.000000000,0.000000000,1.000000000
42350,36980,1.000000000,1.000000000,1.000000000,1.000000000
42351,36980,1.000000000,1.000000000,1.000000000,1.000000000
42352,36980,0.870748299,0.921052632,1.000000000,0.875000000
42352,99999,0.129251701,0.078947368,0.000000000,0.125000000
42354,99999,1.000000000,0.000000000,1.000000000,1.000000000
42355,36980,1.000000000,1.000000000,1.000000000,1.000000000
42356,36980,0.000000000,0.000000000,1.000000000,1.000000000
42361,99999,1.000000000,1.000000000,1.000000000,1.000000000
42364,36980,0.000000000,0.000000000,1.000000000,1.000000000
42366,36980,0.999141631,1.000000000,1.000000000,0.999150743
42366,99999,0.000858369,0.000000000,0.000000000,0.000849257
42367,16420,1.000000000,1.000000000,1.000000000,1.000000000
42368,99999,0.483245150,0.285714286,0.000000000,0.479166667
42368,36980,0.516754850,0.714285714,1.000000000,0.520833333
42369,99999,1.000000000,1.000000000,1.000000000,1.000000000
42370,99999,0.000000000,0.000000000,1.000000000,1.000000000
42371,36980,1.000000000,1.000000000,1.000000000,1.000000000
42372,16420,0.284023669,0.000000000,0.000000000,0.274599542
42372,36980,0.715976331,1.000000000,1.000000000,0.725400458
42374,16420,0.000000000,0.000000000,1.000000000,1.000000000
42376,99999,0.164129988,0.250000000,0.000000000,0.164989940
42376,36980,0.835870012,0.750000000,1.000000000,0.835010060
42377,36980,0.000000000,0.000000000,1.000000000,1.000000000
42378,99999,0.321455085,0.137931034,0.000000000,0.315751445
42378,36980,0.678544915,0.862068966,1.000000000,0.684248555
42402,21780,0.000000000,0.000000000,1.000000000,1.000000000
42404,21780,0.948766603,0.928571429,1.000000000,0.948482061
42404,99999,0.051233397,0.071428571,0.000000000,0.051517939
42406,21780,1.000000000,1.000000000,1.000000000,1.000000000
42408,31580,0.811511701,0.967948718,1.000000000,0.820275120
42408,99999,0.140101202,0.019230769,0.000000000,0.133373206
42408,17300,0.048387097,0.012820513,0.000000000,0.046351675
42409,21780,1.000000000,1.000000000,1.000000000,1.000000000
42410,31580,1.000000000,1.000000000,1.000000000,1.000000000
42411,99999,1.000000000,1.000000000,1.000000000,1.000000000
42413,31580,1.000000000,1.000000000,1.000000000,1.000000000
42419,21780,1.000000000,1.000000000,1.000000000,1.000000000
42420,21780,1.000000000,1.000000000,1.000000000,1.000000000
42431,31580,1.000000000,1.000000000,1.000000000,1.000000000
42436,31580,1.000000000,1.000000000,1.000000000,1.000000000
42437,21780,0.013222632,0.002724796,0.000000000,0.012091234
42437,99999,0.986777368,0.997275204,1.000000000,0.987908766
42440,31580,0.000000000,0.000000000,1.000000000,1.000000000
42441,21780,0.043405676,0.000000000,0.000000000,0.041867955
42441,31580,0.956594324,1.000000000,1.000000000,0.958132045
42442,17300,0.027673897,0.000000000,0.000000000,0.027046784
42442,31580,0.972326103,1.000000000,1.000000000,0.972953216
42444,21780,0.000000000,0.000000000,1.000000000,1.000000000
42445,17300,0.006808980,0.004106776,0.000000000,0.006562342
42445,31580,0.018402650,0.000000000,0.090909091,0.017163049
42445,99999,0.974788370,0.995893224,0.909090909,0.976274609
42450,21780,0.905783582,0.994011976,1.000000000,0.914741705
42450,99999,0.023320896,0.000000000,0.000000000,0.020999580
42450,31580,0.070895522,0.005988024,0.000000000,0.064258715
42451,21780,1.000000000,1.000000000,1.000000000,1.000000000
42452,21780,1.000000000,1.000000000,1.000000000,1.000000000
42453,31580,1.000000000,1.000000000,1.000000000,1.000000000
42455,21780,1.000000000,1.000000000,1.000000000,1.000000000
42456,31580,0.373408769,0.750000000,0.000000000,0.377094972
42456,21780,0.626591231,0.250000000,1.000000000,0.622905028
42457,21780,0.000000000,0.000000000,1.000000000,1.000000000
42458,21780,1.000000000,1.000000000,1.000000000,1.000000000
42459,99999,1.000000000,1.000000000,1.000000000,1.000000000
42460,99999,0.000000000,0.000000000,1.000000000,1.000000000
42461,99999,1.000000000,1.000000000,1.000000000,1.000000000
42462,99999,0.718360071,0.928571429,1.000000000,0.723958333
42462,21780,0.281639929,0.071428571,0.000000000,0.276041667
42463,21780,0.000000000,0.000000000,1.000000000,1.000000000
42464,31580,0.815277778,0.727272727,1.000000000,0.814207650
42464,17300,0.066666667,0.181818182,0.000000000,0.068306011
42464,16420,0.118055556,0.090909091,0.000000000,0.117486339
42501,43700,1.000000000,1.000000000,1.000000000,1.000000000
42503,43700,1.000000000,1.000000000,1.000000000,1.000000000
42516,99999,1.000000000,1.000000000,1.000000000,1.000000000
42518,43700,0.911400248,0.937500000,1.000000000,0.914979757
42518,99999,0.088599752,0.062500000,0.000000000,0.085020243
42519,43700,1.000000000,1.000000000,1.000000000,1.000000000
42528,99999,1.000000000,1.000000000,1.000000000,1.000000000
42533,43700,1.000000000,1.000000000,1.000000000,1.000000000
42539,99999,1.000000000,1.000000000,1.000000000,1.000000000
42541,99999,1.000000000,1.000000000,1.000000000,1.000000000
42544,43700,0.821358129,0.983870968,0.829787234,0.824220886
42544,99999,0.178641871,0.016129032,0.170212766,0.175779114
42553,99999,0.010994045,0.021739130,0.015625000,0.011338857
42553,43700,0.989005955,0.978260870,0.984375000,0.988661143
42558,43700,0.000000000,0.000000000,1.000000000,1.000000000
42565,99999,1.000000000,1.000000000,1.000000000,1.000000000
42566,99999,1.000000000,1.000000000,1.000000000,1.000000000
42567,99999,0.000706215,0.000000000,0.000000000,0.000687049
42567,43700,0.930437853,0.927272727,0.916666667,0.930264514
42567,19220,0.068855932,0.072727273,0.083333333,0.069048437
42602,99999,1.000000000,1.000000000,1.000000000,1.000000000
42603,99999,1.000000000,1.000000000,1.000000000,1.000000000
42629,99999,1.000000000,1.000000000,1.000000000,1.000000000
42631,99999,0.000000000,0.000000000,1.000000000,1.000000000
42633,99999,1.000000000,1.000000000,1.000000000,1.000000000
42634,99999,1.000000000,1.000000000,1.000000000,1.000000000
42635,99999,1.000000000,1.000000000,1.000000000,1.000000000
42638,99999,0.000000000,0.000000000,1.000000000,1.000000000
42642,99999,0.996784566,1.000000000,1.000000000,0.997010463
42642,43700,0.003215434,0.000000000,0.000000000,0.002989537
42647,99999,1.000000000,1.000000000,1.000000000,1.000000000
42649,99999,1.000000000,1.000000000,1.000000000,1.000000000
42653,99999,1.000000000,1.000000000,1.000000000,1.000000000
42701,21060,1.000000000,1.000000000,1.000000000,1.000000000
42702,21060,1.000000000,1.000000000,1.000000000,1.000000000
42712,99999,0.673155738,0.777777778,0.633663366,0.672101449
42712,21060,0.326844262,0.222222222,0.366336634,0.327898551
42713,99999,1.000000000,1.000000000,1.000000000,1.000000000
42715,23980,0.081712062,0.666666667,0.000000000,0.081850534
42715,99999,0.918287938,0.333333333,1.000000000,0.918149466
42716,15820,0.064171123,0.062500000,0.178571429,0.068181818
42716,99999,0.046791444,0.062500000,0.107142857,0.049242424
42716,21060,0.889037433,0.875000000,0.714285714,0.882575758
42717,23980,0.008987701,0.000000000,0.015209125,0.009190372
42717,99999,0.991012299,1.000000000,0.984790875,0.990809628
42718,99999,0.060038509,0.007782101,0.069277108,0.056411038
42718,21060,0.007176615,0.000972763,0.000000000,0.006327184
42718,15820,0.932784877,0.991245136,0.930722892,0.937261778
42720,99999,0.000000000,0.000000000,1.000000000,1.000000000
42721,14540,0.028061224,0.066666667,0.015151515,0.028488653
42721,99999,0.971938776,0.933333333,0.984848485,0.971511347
42722,99999,1.000000000,1.000000000,1.000000000,1.000000000
42724,21060,1.000000000,1.000000000,1.000000000,1.000000000
42726,21060,0.003361345,0.000000000,0.000000000,0.003187759
42726,99999,0.996638655,1.000000000,1.000000000,0.996812241
42728,99999,0.993074611,0.998461538,0.998201439,0.993791624
42728,15820,0.006925389,0.001538462,0.001798561,0.006208376
42729,99999,0.630196937,1.000000000,0.712500000,0.639720559
42729,14540,0.369803063,0.000000000,0.287500000,0.360279441
42732,21060,1.000000000,1.000000000,1.000000000,1.000000000
42733,15820,0.801492537,0.933333333,0.806451613,0.804551539
42733,99999,0.198507463,0.066666667,0.193548387,0.195448461
42740,21060,1.000000000,1.000000000,1.000000000,1.000000000
42741,99999,1.000000000,0.000000000,1.000000000,1.000000000
42742,99999,1.000000000,0.000000000,1.000000000,1.000000000
42743,99999,1.000000000,1.000000000,1.000000000,1.000000000
42746,23980,0.034636872,0.057142857,0.050000000,0.036082474
42746,99999,0.965363128,0.942857143,0.950000000,0.963917526
42748,21060,1.000000000,1.000000000,1.000000000,1.000000000
42749,23980,0.074400000,0.010256410,0.104938272,0.073534283
42749,99999,0.925600000,0.989743590,0.895061728,0.926465717
42753,99999,1.000000000,1.000000000,1.000000000,1.000000000
42754,99999,0.987791343,0.993750000,0.992156863,0.988443676
42754,14540,0.012208657,0.006250000,0.007843137,0.011556324
42757,21060,0.395189003,0.529411765,0.333333333,0.397559409
42757,99999,0.604810997,0.470588235,0.666666667,0.602440591
42758,15820,0.000000000,0.000000000,1.000000000,1.000000000
42759,99999,0.000000000,0.000000000,1.000000000,1.000000000
42762,99999,1.000000000,1.000000000,1.000000000,1.000000000
42764,21060,0.344709898,0.500000000,0.333333333,0.345276873
42764,99999,0.655290102,0.500000000,0.666666667,0.654723127
42765,99999,1.000000000,1.000000000,1.000000000,1.000000000
42776,21060,1.000000000,1.000000000,1.000000000,1.000000000
42782,99999,1.000000000,1.000000000,1.000000000,1.000000000
42784,21060,0.758647799,0.875000000,0.696969697,0.758394161
42784,99999,0.241352201,0.125000000,0.303030303,0.241605839
42788,21060,1.000000000,0.000000000,1.000000000,1.000000000
